nohup: ignoring input
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Device: cuda
Tokenizer loaded from tokenizer/tokenizer.json (vocab=32000)
============================================================
Stage 3: Building dataset
============================================================

Loading legal chunks...
  Loaded 221122 from legal_train.jsonl
  Loaded 50010 from legal_val.jsonl
  Total legal train: 221122
  Total legal val:   50010

Loading second-pass legal examples...
  Loaded 21240 from legal_second_pass.jsonl
  Total second-pass: 21240

Loading arXiv anchor (limit=20000)...
  Loaded 10000 from arxiv_aligned.jsonl
  Loaded 10000 from pubmed_aligned.jsonl
Loading CNN/DM anchor (limit=10000)...
  Loaded 10000 CNN/DM samples

  Legal chunks      : 221122
  Second-pass       : 21240
  arXiv anchor      : 20000
  CNN/DM anchor     : 10000
  Val set           : 2000
  Train steps/epoch : 24569
  Val batches       : 125
  Batch composition : 9 legal + 4 2nd-pass + 2 arXiv + 1 cnn = 16
Model built — 32,413,184 trainable parameters

Loading Stage 2 checkpoint: checkpoints/stage2_best.pt
  Stage 2 val loss: 4.3827
  Stage 2 epoch:    10
  Dropout updated to 0.3

Total steps: 368535, Warmup: 500

Reference: On March 8th, 2014, several citizens of Montgomery, Alabama, who had been imprisoned for failing to pay traffic fines, filed a lawsuit in the U.S. District Court for the Middle District of Alabama, un
============================================================

>>> Unfreezing stage 1: 17,047,808 trainable parameters
  batch  2600/24569 | ce 4.0380 | cov 0.5432 | λ_cov=0.5 | grad 2.402 | lr 4.69e-05
  batch  2700/24569 | ce 3.9109 | cov 0.5210 | λ_cov=0.5 | grad 2.550 | lr 4.69e-05
  batch  2800/24569 | ce 3.9520 | cov 0.5500 | λ_cov=0.5 | grad 2.626 | lr 4.69e-05
  batch  2900/24569 | ce 4.1610 | cov 0.5471 | λ_cov=0.5 | grad 2.560 | lr 4.69e-05
  batch  3000/24569 | ce 4.3889 | cov 0.5583 | λ_cov=0.5 | grad 2.842 | lr 4.69e-05
  batch  3100/24569 | ce 3.7408 | cov 0.5380 | λ_cov=0.5 | grad 2.307 | lr 4.69e-05
  batch  3200/24569 | ce 4.1108 | cov 0.5571 | λ_cov=0.5 | grad 3.987 | lr 4.68e-05
  batch  3300/24569 | ce 4.2256 | cov 0.5578 | λ_cov=0.5 | grad 3.190 | lr 4.68e-05
  batch  3400/24569 | ce 4.0631 | cov 0.5523 | λ_cov=0.5 | grad 2.877 | lr 4.68e-05
  batch  3500/24569 | ce 3.8207 | cov 0.5425 | λ_cov=0.5 | grad 3.687 | lr 4.68e-05
  batch  3600/24569 | ce 4.0669 | cov 0.5218 | λ_cov=0.5 | grad 2.768 | lr 4.68e-05
  batch  3700/24569 | ce 4.0711 | cov 0.5363 | λ_cov=0.5 | grad 2.560 | lr 4.68e-05
  batch  3800/24569 | ce 3.8796 | cov 0.5366 | λ_cov=0.5 | grad 2.487 | lr 4.68e-05
  batch  3900/24569 | ce 4.2508 | cov 0.5602 | λ_cov=0.5 | grad 2.298 | lr 4.68e-05
  batch  4000/24569 | ce 4.0502 | cov 0.5481 | λ_cov=0.5 | grad 2.621 | lr 4.67e-05
  batch  4100/24569 | ce 4.1425 | cov 0.5326 | λ_cov=0.5 | grad 3.081 | lr 4.67e-05
  batch  4200/24569 | ce 3.7456 | cov 0.5416 | λ_cov=0.5 | grad 2.629 | lr 4.67e-05
  batch  4300/24569 | ce 4.3221 | cov 0.5414 | λ_cov=0.5 | grad 3.713 | lr 4.67e-05
  batch  4400/24569 | ce 3.7062 | cov 0.5512 | λ_cov=0.5 | grad 2.786 | lr 4.67e-05
  batch  4500/24569 | ce 3.9626 | cov 0.5268 | λ_cov=0.5 | grad 2.666 | lr 4.67e-05
  batch  4600/24569 | ce 4.0558 | cov 0.5432 | λ_cov=0.5 | grad 2.319 | lr 4.67e-05
  batch  4700/24569 | ce 3.8802 | cov 0.5462 | λ_cov=0.5 | grad 3.161 | lr 4.67e-05
  batch  4800/24569 | ce 3.9539 | cov 0.5395 | λ_cov=0.5 | grad 2.416 | lr 4.67e-05
  batch  4900/24569 | ce 3.8001 | cov 0.5371 | λ_cov=0.5 | grad 2.595 | lr 4.66e-05
  batch  5000/24569 | ce 3.9041 | cov 0.5480 | λ_cov=0.5 | grad 2.454 | lr 4.66e-05
  batch  5100/24569 | ce 4.2483 | cov 0.5397 | λ_cov=0.5 | grad 2.508 | lr 4.66e-05
  batch  5200/24569 | ce 3.8552 | cov 0.5364 | λ_cov=0.5 | grad 2.399 | lr 4.66e-05
  batch  5300/24569 | ce 4.0575 | cov 0.5513 | λ_cov=0.5 | grad 2.396 | lr 4.66e-05
  batch  5400/24569 | ce 3.8831 | cov 0.5562 | λ_cov=0.5 | grad 2.438 | lr 4.66e-05
  batch  5500/24569 | ce 4.1030 | cov 0.5326 | λ_cov=0.5 | grad 2.815 | lr 4.66e-05
  batch  5600/24569 | ce 3.7963 | cov 0.5107 | λ_cov=0.5 | grad 2.766 | lr 4.66e-05
  batch  5700/24569 | ce 3.9960 | cov 0.5403 | λ_cov=0.5 | grad 2.700 | lr 4.65e-05
  batch  5800/24569 | ce 3.5749 | cov 0.5320 | λ_cov=0.5 | grad 2.551 | lr 4.65e-05
  batch  5900/24569 | ce 4.1295 | cov 0.5393 | λ_cov=0.5 | grad 2.384 | lr 4.65e-05
  batch  6000/24569 | ce 3.9933 | cov 0.5446 | λ_cov=0.5 | grad 2.436 | lr 4.65e-05
  batch  6100/24569 | ce 3.9745 | cov 0.5260 | λ_cov=0.5 | grad 2.468 | lr 4.65e-05
  batch  6200/24569 | ce 4.1918 | cov 0.5530 | λ_cov=0.5 | grad 2.591 | lr 4.65e-05
  batch  6300/24569 | ce 4.1534 | cov 0.5483 | λ_cov=0.5 | grad 2.485 | lr 4.65e-05
  batch  6400/24569 | ce 4.0982 | cov 0.5439 | λ_cov=0.5 | grad 2.418 | lr 4.65e-05
  batch  6500/24569 | ce 3.9051 | cov 0.5525 | λ_cov=0.5 | grad 2.944 | lr 4.64e-05
  batch  6600/24569 | ce 4.0918 | cov 0.5593 | λ_cov=0.5 | grad 2.350 | lr 4.64e-05
  batch  6700/24569 | ce 3.8789 | cov 0.5194 | λ_cov=0.5 | grad 2.939 | lr 4.64e-05
  batch  6800/24569 | ce 3.7716 | cov 0.5403 | λ_cov=0.5 | grad 2.533 | lr 4.64e-05
  batch  6900/24569 | ce 3.7155 | cov 0.5320 | λ_cov=0.5 | grad 2.744 | lr 4.64e-05
  batch  7000/24569 | ce 4.0230 | cov 0.5474 | λ_cov=0.5 | grad 2.482 | lr 4.64e-05
  batch  7100/24569 | ce 4.0754 | cov 0.5381 | λ_cov=0.5 | grad 2.531 | lr 4.64e-05
  batch  7200/24569 | ce 4.1046 | cov 0.5220 | λ_cov=0.5 | grad 2.945 | lr 4.64e-05
  batch  7300/24569 | ce 4.0129 | cov 0.5362 | λ_cov=0.5 | grad 2.686 | lr 4.63e-05
  batch  7400/24569 | ce 3.9352 | cov 0.5335 | λ_cov=0.5 | grad 2.330 | lr 4.63e-05
  batch  7500/24569 | ce 4.1046 | cov 0.5239 | λ_cov=0.5 | grad 7.476 | lr 4.63e-05
  batch  7600/24569 | ce 3.6806 | cov 0.5208 | λ_cov=0.5 | grad 2.771 | lr 4.63e-05
  batch  7700/24569 | ce 4.1533 | cov 0.5295 | λ_cov=0.5 | grad 3.129 | lr 4.63e-05
  batch  7800/24569 | ce 3.8259 | cov 0.5348 | λ_cov=0.5 | grad 2.451 | lr 4.63e-05
  batch  7900/24569 | ce 4.0738 | cov 0.5502 | λ_cov=0.5 | grad 2.421 | lr 4.63e-05
  batch  8000/24569 | ce 3.8993 | cov 0.5448 | λ_cov=0.5 | grad 2.368 | lr 4.63e-05
  batch  8100/24569 | ce 4.1761 | cov 0.5327 | λ_cov=0.5 | grad 2.619 | lr 4.62e-05
  batch  8200/24569 | ce 4.0228 | cov 0.5378 | λ_cov=0.5 | grad 2.396 | lr 4.62e-05
  batch  8300/24569 | ce 3.9863 | cov 0.5158 | λ_cov=0.5 | grad 2.740 | lr 4.62e-05
  batch  8400/24569 | ce 4.2854 | cov 0.5649 | λ_cov=0.5 | grad 2.493 | lr 4.62e-05
  batch  8500/24569 | ce 3.9905 | cov 0.5311 | λ_cov=0.5 | grad 2.480 | lr 4.62e-05
  batch  8600/24569 | ce 3.8306 | cov 0.5319 | λ_cov=0.5 | grad 2.677 | lr 4.62e-05
  batch  8700/24569 | ce 3.9216 | cov 0.5350 | λ_cov=0.5 | grad 2.551 | lr 4.62e-05
  batch  8800/24569 | ce 4.0388 | cov 0.5377 | λ_cov=0.5 | grad 2.698 | lr 4.61e-05
  batch  8900/24569 | ce 4.0184 | cov 0.5431 | λ_cov=0.5 | grad 2.817 | lr 4.61e-05
  batch  9000/24569 | ce 3.8702 | cov 0.5529 | λ_cov=0.5 | grad 2.697 | lr 4.61e-05
  batch  9100/24569 | ce 4.0037 | cov 0.5241 | λ_cov=0.5 | grad 2.456 | lr 4.61e-05
  batch  9200/24569 | ce 3.9522 | cov 0.5331 | λ_cov=0.5 | grad 2.564 | lr 4.61e-05
  batch  9300/24569 | ce 4.1355 | cov 0.5458 | λ_cov=0.5 | grad 2.385 | lr 4.61e-05
  batch  9400/24569 | ce 3.9458 | cov 0.5180 | λ_cov=0.5 | grad 2.655 | lr 4.61e-05
  batch  9500/24569 | ce 3.7330 | cov 0.5479 | λ_cov=0.5 | grad 2.499 | lr 4.61e-05
  batch  9600/24569 | ce 4.1210 | cov 0.5319 | λ_cov=0.5 | grad 2.816 | lr 4.60e-05
  batch  9700/24569 | ce 3.7988 | cov 0.5279 | λ_cov=0.5 | grad 2.720 | lr 4.60e-05
  batch  9800/24569 | ce 3.8936 | cov 0.5517 | λ_cov=0.5 | grad 2.491 | lr 4.60e-05
  batch  9900/24569 | ce 3.8808 | cov 0.5231 | λ_cov=0.5 | grad 2.513 | lr 4.60e-05
  batch 10000/24569 | ce 4.0297 | cov 0.5378 | λ_cov=0.5 | grad 2.796 | lr 4.60e-05
  batch 10100/24569 | ce 4.1024 | cov 0.5536 | λ_cov=0.5 | grad 2.454 | lr 4.60e-05
  batch 10200/24569 | ce 3.7929 | cov 0.5318 | λ_cov=0.5 | grad 3.110 | lr 4.60e-05
  batch 10300/24569 | ce 3.8352 | cov 0.5681 | λ_cov=0.5 | grad 2.307 | lr 4.60e-05
  batch 10400/24569 | ce 3.8536 | cov 0.5273 | λ_cov=0.5 | grad 2.696 | lr 4.59e-05
  batch 10500/24569 | ce 4.1753 | cov 0.5421 | λ_cov=0.5 | grad 3.883 | lr 4.59e-05
  batch 10600/24569 | ce 4.0164 | cov 0.5390 | λ_cov=0.5 | grad 3.070 | lr 4.59e-05
  batch 10700/24569 | ce 3.8033 | cov 0.5391 | λ_cov=0.5 | grad 2.488 | lr 4.59e-05
  batch 10800/24569 | ce 3.8567 | cov 0.5339 | λ_cov=0.5 | grad 2.686 | lr 4.59e-05
  batch 10900/24569 | ce 3.8474 | cov 0.5302 | λ_cov=0.5 | grad 2.534 | lr 4.59e-05
  batch 11000/24569 | ce 4.1739 | cov 0.5493 | λ_cov=0.5 | grad 2.664 | lr 4.59e-05
  batch 11100/24569 | ce 3.8933 | cov 0.5272 | λ_cov=0.5 | grad 2.347 | lr 4.58e-05
  batch 11200/24569 | ce 3.9775 | cov 0.5483 | λ_cov=0.5 | grad 2.615 | lr 4.58e-05
  batch 11300/24569 | ce 4.4073 | cov 0.5365 | λ_cov=0.5 | grad 2.865 | lr 4.58e-05
  batch 11400/24569 | ce 4.0334 | cov 0.5427 | λ_cov=0.5 | grad 2.540 | lr 4.58e-05
  batch 11500/24569 | ce 3.8224 | cov 0.5396 | λ_cov=0.5 | grad 2.343 | lr 4.58e-05
  batch 11600/24569 | ce 3.7235 | cov 0.5368 | λ_cov=0.5 | grad 2.589 | lr 4.58e-05
  batch 11700/24569 | ce 3.9555 | cov 0.5251 | λ_cov=0.5 | grad 2.784 | lr 4.58e-05
  batch 11800/24569 | ce 3.9042 | cov 0.5686 | λ_cov=0.5 | grad 2.877 | lr 4.58e-05
  batch 11900/24569 | ce 3.9408 | cov 0.5260 | λ_cov=0.5 | grad 2.391 | lr 4.57e-05
  batch 12000/24569 | ce 3.8490 | cov 0.5257 | λ_cov=0.5 | grad 2.677 | lr 4.57e-05
  batch 12100/24569 | ce 3.8976 | cov 0.5387 | λ_cov=0.5 | grad 2.827 | lr 4.57e-05
  batch 12200/24569 | ce 4.0597 | cov 0.5259 | λ_cov=0.5 | grad 2.760 | lr 4.57e-05
  batch 12300/24569 | ce 3.7586 | cov 0.5272 | λ_cov=0.5 | grad 2.253 | lr 4.57e-05
  batch 12400/24569 | ce 3.9547 | cov 0.5499 | λ_cov=0.5 | grad 2.238 | lr 4.57e-05
  batch 12500/24569 | ce 3.7272 | cov 0.5257 | λ_cov=0.5 | grad 2.335 | lr 4.57e-05
  batch 12600/24569 | ce 3.8290 | cov 0.5422 | λ_cov=0.5 | grad 2.430 | lr 4.56e-05
  batch 12700/24569 | ce 3.7451 | cov 0.5313 | λ_cov=0.5 | grad 2.391 | lr 4.56e-05
  batch 12800/24569 | ce 3.7114 | cov 0.5323 | λ_cov=0.5 | grad 2.677 | lr 4.56e-05
  batch 12900/24569 | ce 3.8386 | cov 0.5491 | λ_cov=0.5 | grad 2.485 | lr 4.56e-05
  batch 13000/24569 | ce 3.6895 | cov 0.5123 | λ_cov=0.5 | grad 2.511 | lr 4.56e-05
  batch 13100/24569 | ce 4.1112 | cov 0.5401 | λ_cov=0.5 | grad 2.384 | lr 4.56e-05
  batch 13200/24569 | ce 3.9965 | cov 0.5322 | λ_cov=0.5 | grad 2.821 | lr 4.56e-05
  batch 13300/24569 | ce 3.8306 | cov 0.5313 | λ_cov=0.5 | grad 2.907 | lr 4.55e-05
  batch 13400/24569 | ce 4.0215 | cov 0.5237 | λ_cov=0.5 | grad 3.245 | lr 4.55e-05
  batch 13500/24569 | ce 4.2165 | cov 0.5284 | λ_cov=0.5 | grad 2.798 | lr 4.55e-05
  batch 13600/24569 | ce 3.8052 | cov 0.5365 | λ_cov=0.5 | grad 4.714 | lr 4.55e-05
  batch 13700/24569 | ce 3.7363 | cov 0.5286 | λ_cov=0.5 | grad 2.449 | lr 4.55e-05
  batch 13800/24569 | ce 4.0411 | cov 0.5414 | λ_cov=0.5 | grad 2.884 | lr 4.55e-05
  batch 13900/24569 | ce 4.1861 | cov 0.5304 | λ_cov=0.5 | grad 2.637 | lr 4.55e-05
  batch 14000/24569 | ce 3.8701 | cov 0.5308 | λ_cov=0.5 | grad 2.778 | lr 4.54e-05
  batch 14100/24569 | ce 3.9372 | cov 0.5521 | λ_cov=0.5 | grad 5.105 | lr 4.54e-05
  batch 14200/24569 | ce 3.9608 | cov 0.5328 | λ_cov=0.5 | grad 2.546 | lr 4.54e-05
  batch 14300/24569 | ce 3.8932 | cov 0.5460 | λ_cov=0.5 | grad 2.697 | lr 4.54e-05
  batch 14400/24569 | ce 3.8512 | cov 0.5287 | λ_cov=0.5 | grad 2.398 | lr 4.54e-05
  batch 14500/24569 | ce 3.7298 | cov 0.5245 | λ_cov=0.5 | grad 3.250 | lr 4.54e-05
  batch 14600/24569 | ce 3.9285 | cov 0.5309 | λ_cov=0.5 | grad 4.580 | lr 4.54e-05
  batch 14700/24569 | ce 4.0145 | cov 0.5263 | λ_cov=0.5 | grad 2.726 | lr 4.53e-05
  batch 14800/24569 | ce 3.8402 | cov 0.5302 | λ_cov=0.5 | grad 2.512 | lr 4.53e-05
  batch 14900/24569 | ce 3.9165 | cov 0.5217 | λ_cov=0.5 | grad 2.466 | lr 4.53e-05
  batch 15000/24569 | ce 3.9655 | cov 0.5132 | λ_cov=0.5 | grad 2.519 | lr 4.53e-05
  batch 15100/24569 | ce 3.9859 | cov 0.5382 | λ_cov=0.5 | grad 4.571 | lr 4.53e-05
  batch 15200/24569 | ce 4.0063 | cov 0.5346 | λ_cov=0.5 | grad 2.505 | lr 4.53e-05
  batch 15300/24569 | ce 4.1019 | cov 0.5505 | λ_cov=0.5 | grad 2.591 | lr 4.53e-05
  batch 15400/24569 | ce 3.8483 | cov 0.5217 | λ_cov=0.5 | grad 2.729 | lr 4.53e-05
  batch 15500/24569 | ce 3.8495 | cov 0.5534 | λ_cov=0.5 | grad 2.439 | lr 4.52e-05
  batch 15600/24569 | ce 3.8996 | cov 0.5252 | λ_cov=0.5 | grad 2.223 | lr 4.52e-05
  batch 15700/24569 | ce 3.8227 | cov 0.5315 | λ_cov=0.5 | grad 2.420 | lr 4.52e-05
  batch 15800/24569 | ce 4.0841 | cov 0.5279 | λ_cov=0.5 | grad 2.876 | lr 4.52e-05
  batch 15900/24569 | ce 4.0055 | cov 0.5230 | λ_cov=0.5 | grad 2.700 | lr 4.52e-05
  batch 16000/24569 | ce 4.2206 | cov 0.5253 | λ_cov=0.5 | grad 2.783 | lr 4.52e-05
  batch 16100/24569 | ce 3.8468 | cov 0.5220 | λ_cov=0.5 | grad 3.150 | lr 4.51e-05
  batch 16200/24569 | ce 3.8307 | cov 0.5233 | λ_cov=0.5 | grad 2.901 | lr 4.51e-05
  batch 16300/24569 | ce 3.6553 | cov 0.5168 | λ_cov=0.5 | grad 2.404 | lr 4.51e-05
  batch 16400/24569 | ce 4.0202 | cov 0.5261 | λ_cov=0.5 | grad 2.857 | lr 4.51e-05
  batch 16500/24569 | ce 4.1897 | cov 0.5831 | λ_cov=0.5 | grad 2.730 | lr 4.51e-05
  batch 16600/24569 | ce 4.1419 | cov 0.5417 | λ_cov=0.5 | grad 2.805 | lr 4.51e-05
  batch 16700/24569 | ce 4.0020 | cov 0.5468 | λ_cov=0.5 | grad 2.420 | lr 4.51e-05
  batch 16800/24569 | ce 3.8859 | cov 0.5276 | λ_cov=0.5 | grad 2.555 | lr 4.50e-05
  batch 16900/24569 | ce 4.4428 | cov 0.5368 | λ_cov=0.5 | grad 2.678 | lr 4.50e-05
  batch 17000/24569 | ce 4.0769 | cov 0.5454 | λ_cov=0.5 | grad 2.320 | lr 4.50e-05
  batch 17100/24569 | ce 4.1323 | cov 0.5489 | λ_cov=0.5 | grad 2.640 | lr 4.50e-05
  batch 17200/24569 | ce 3.7548 | cov 0.5065 | λ_cov=0.5 | grad 2.779 | lr 4.50e-05
  batch 17300/24569 | ce 3.9850 | cov 0.5377 | λ_cov=0.5 | grad 2.913 | lr 4.50e-05
  batch 17400/24569 | ce 3.9745 | cov 0.5698 | λ_cov=0.5 | grad 2.874 | lr 4.50e-05
  batch 17500/24569 | ce 3.9051 | cov 0.5314 | λ_cov=0.5 | grad 3.291 | lr 4.49e-05
  batch 17600/24569 | ce 3.9651 | cov 0.5219 | λ_cov=0.5 | grad 2.704 | lr 4.49e-05
  batch 17700/24569 | ce 3.9154 | cov 0.5272 | λ_cov=0.5 | grad 2.331 | lr 4.49e-05
  batch 17800/24569 | ce 4.2329 | cov 0.5563 | λ_cov=0.5 | grad 2.622 | lr 4.49e-05
  batch 17900/24569 | ce 4.1077 | cov 0.5575 | λ_cov=0.5 | grad 2.757 | lr 4.49e-05
  batch 18000/24569 | ce 4.1767 | cov 0.5528 | λ_cov=0.5 | grad 2.736 | lr 4.49e-05
  batch 18100/24569 | ce 4.0229 | cov 0.5476 | λ_cov=0.5 | grad 2.358 | lr 4.49e-05
  batch 18200/24569 | ce 3.9320 | cov 0.5448 | λ_cov=0.5 | grad 2.373 | lr 4.48e-05
  batch 18300/24569 | ce 3.8743 | cov 0.5441 | λ_cov=0.5 | grad 2.969 | lr 4.48e-05
  batch 18400/24569 | ce 3.9113 | cov 0.5341 | λ_cov=0.5 | grad 2.571 | lr 4.48e-05
  batch 18500/24569 | ce 4.3929 | cov 0.5341 | λ_cov=0.5 | grad 3.052 | lr 4.48e-05
  batch 18600/24569 | ce 3.7082 | cov 0.5280 | λ_cov=0.5 | grad 2.566 | lr 4.48e-05
  batch 18700/24569 | ce 4.1442 | cov 0.5229 | λ_cov=0.5 | grad 3.267 | lr 4.48e-05
  batch 18800/24569 | ce 3.8220 | cov 0.5218 | λ_cov=0.5 | grad 3.030 | lr 4.48e-05
  batch 18900/24569 | ce 3.8532 | cov 0.5226 | λ_cov=0.5 | grad 2.650 | lr 4.47e-05
  batch 19000/24569 | ce 3.8664 | cov 0.5662 | λ_cov=0.5 | grad 2.999 | lr 4.47e-05
  batch 19100/24569 | ce 3.8896 | cov 0.5261 | λ_cov=0.5 | grad 2.626 | lr 4.47e-05
  batch 19200/24569 | ce 3.9448 | cov 0.5223 | λ_cov=0.5 | grad 2.741 | lr 4.47e-05
  batch 19300/24569 | ce 4.0057 | cov 0.5440 | λ_cov=0.5 | grad 2.677 | lr 4.47e-05
  batch 19400/24569 | ce 4.0638 | cov 0.5468 | λ_cov=0.5 | grad 2.453 | lr 4.47e-05
  batch 19500/24569 | ce 4.3099 | cov 0.5427 | λ_cov=0.5 | grad 2.775 | lr 4.46e-05
  batch 19600/24569 | ce 3.8685 | cov 0.5377 | λ_cov=0.5 | grad 2.717 | lr 4.46e-05
  batch 19700/24569 | ce 3.9353 | cov 0.5345 | λ_cov=0.5 | grad 2.597 | lr 4.46e-05
  batch 19800/24569 | ce 4.1485 | cov 0.5514 | λ_cov=0.5 | grad 2.564 | lr 4.46e-05
  batch 19900/24569 | ce 4.0572 | cov 0.5542 | λ_cov=0.5 | grad 2.604 | lr 4.46e-05
  batch 20000/24569 | ce 4.0523 | cov 0.5326 | λ_cov=0.5 | grad 2.515 | lr 4.46e-05
  batch 20100/24569 | ce 3.7814 | cov 0.5344 | λ_cov=0.5 | grad 2.338 | lr 4.46e-05
  batch 20200/24569 | ce 3.7973 | cov 0.5424 | λ_cov=0.5 | grad 2.464 | lr 4.45e-05
  batch 20300/24569 | ce 3.8385 | cov 0.5398 | λ_cov=0.5 | grad 8.275 | lr 4.45e-05
  batch 20400/24569 | ce 3.7862 | cov 0.5311 | λ_cov=0.5 | grad 4.101 | lr 4.45e-05
  batch 20500/24569 | ce 3.6802 | cov 0.5352 | λ_cov=0.5 | grad 3.091 | lr 4.45e-05
  batch 20600/24569 | ce 3.8755 | cov 0.5253 | λ_cov=0.5 | grad 2.388 | lr 4.45e-05
  batch 20700/24569 | ce 4.2157 | cov 0.5332 | λ_cov=0.5 | grad 2.800 | lr 4.45e-05
  batch 20800/24569 | ce 4.1598 | cov 0.5408 | λ_cov=0.5 | grad 2.511 | lr 4.45e-05
  batch 20900/24569 | ce 3.9317 | cov 0.5261 | λ_cov=0.5 | grad 2.392 | lr 4.44e-05
  batch 21000/24569 | ce 3.8379 | cov 0.5386 | λ_cov=0.5 | grad 2.292 | lr 4.44e-05
  batch 21100/24569 | ce 4.1604 | cov 0.5481 | λ_cov=0.5 | grad 2.287 | lr 4.44e-05
  batch 21200/24569 | ce 4.1712 | cov 0.5451 | λ_cov=0.5 | grad 2.744 | lr 4.44e-05
  batch 21300/24569 | ce 3.5989 | cov 0.5318 | λ_cov=0.5 | grad 2.468 | lr 4.44e-05
  batch 21400/24569 | ce 4.0060 | cov 0.5305 | λ_cov=0.5 | grad 2.385 | lr 4.44e-05
  batch 21500/24569 | ce 3.8600 | cov 0.5365 | λ_cov=0.5 | grad 3.035 | lr 4.43e-05
  batch 21600/24569 | ce 4.0912 | cov 0.5301 | λ_cov=0.5 | grad 2.394 | lr 4.43e-05
  batch 21700/24569 | ce 3.8873 | cov 0.5171 | λ_cov=0.5 | grad 3.321 | lr 4.43e-05
  batch 21800/24569 | ce 4.0784 | cov 0.5389 | λ_cov=0.5 | grad 2.726 | lr 4.43e-05
  batch 21900/24569 | ce 3.7039 | cov 0.5245 | λ_cov=0.5 | grad 3.503 | lr 4.43e-05
  batch 22000/24569 | ce 3.9808 | cov 0.5463 | λ_cov=0.5 | grad 2.465 | lr 4.43e-05
  batch 22100/24569 | ce 3.6861 | cov 0.5270 | λ_cov=0.5 | grad 3.092 | lr 4.43e-05
  batch 22200/24569 | ce 4.1056 | cov 0.5466 | λ_cov=0.5 | grad 3.502 | lr 4.42e-05
  batch 22300/24569 | ce 4.0009 | cov 0.5402 | λ_cov=0.5 | grad 2.368 | lr 4.42e-05
  batch 22400/24569 | ce 3.8532 | cov 0.5239 | λ_cov=0.5 | grad 3.827 | lr 4.42e-05
  batch 22500/24569 | ce 3.9446 | cov 0.5126 | λ_cov=0.5 | grad 2.683 | lr 4.42e-05
  batch 22600/24569 | ce 3.7529 | cov 0.5456 | λ_cov=0.5 | grad 2.685 | lr 4.42e-05
  batch 22700/24569 | ce 4.1923 | cov 0.5471 | λ_cov=0.5 | grad 3.564 | lr 4.42e-05
  batch 22800/24569 | ce 4.0118 | cov 0.5186 | λ_cov=0.5 | grad 2.326 | lr 4.41e-05
  batch 22900/24569 | ce 4.1332 | cov 0.5407 | λ_cov=0.5 | grad 3.293 | lr 4.41e-05
  batch 23000/24569 | ce 3.6139 | cov 0.5229 | λ_cov=0.5 | grad 2.328 | lr 4.41e-05
  batch 23100/24569 | ce 4.0049 | cov 0.5346 | λ_cov=0.5 | grad 2.370 | lr 4.41e-05
  batch 23200/24569 | ce 3.8421 | cov 0.5286 | λ_cov=0.5 | grad 2.418 | lr 4.41e-05
  batch 23300/24569 | ce 4.1701 | cov 0.5240 | λ_cov=0.5 | grad 2.507 | lr 4.41e-05
  batch 23400/24569 | ce 3.7726 | cov 0.5277 | λ_cov=0.5 | grad 2.435 | lr 4.40e-05
  batch 23500/24569 | ce 3.8960 | cov 0.5364 | λ_cov=0.5 | grad 2.302 | lr 4.40e-05
  batch 23600/24569 | ce 4.1174 | cov 0.5269 | λ_cov=0.5 | grad 2.494 | lr 4.40e-05
  batch 23700/24569 | ce 3.9887 | cov 0.5292 | λ_cov=0.5 | grad 2.507 | lr 4.40e-05
  batch 23800/24569 | ce 4.0283 | cov 0.5308 | λ_cov=0.5 | grad 2.876 | lr 4.40e-05
  batch 23900/24569 | ce 3.8190 | cov 0.5356 | λ_cov=0.5 | grad 2.503 | lr 4.40e-05
  batch 24000/24569 | ce 3.9808 | cov 0.5115 | λ_cov=0.5 | grad 6.228 | lr 4.40e-05
  batch 24100/24569 | ce 3.9204 | cov 0.5461 | λ_cov=0.5 | grad 2.449 | lr 4.39e-05
  batch 24200/24569 | ce 3.8420 | cov 0.5307 | λ_cov=0.5 | grad 2.606 | lr 4.39e-05
  batch 24300/24569 | ce 4.1427 | cov 0.5326 | λ_cov=0.5 | grad 3.032 | lr 4.39e-05
  batch 24400/24569 | ce 3.8978 | cov 0.5342 | λ_cov=0.5 | grad 2.271 | lr 4.39e-05
  batch 24500/24569 | ce 4.2024 | cov 0.5361 | λ_cov=0.5 | grad 2.465 | lr 4.39e-05

Epoch 5/15 | time: 62.7min | unfreeze stage 3 | trainable 32,413,184
  train ce loss: 3.9606
  coverage loss: 0.5380  (λ=0.5)
    legal_chunk  : 4.2412
    second_pass  : 2.3267
    arxiv_anchor : 5.4269
    cnn_anchor   : 5.8671
  val loss     : 3.7927
  perplexity   : 44.37
  lr           : 4.39e-05
  sample       : On August 29, 2014, the plaintiffs filed a class action lawsuit in the U.S. District Court for the Southern District of Alabama against the City of Alabama under 42 U.S.C. § 1983 against the City of A
  reference    : On March 8th, 2014, several citizens of Montgomery, Alabama, who had been imprisoned for failing to pay traffic fines, filed a lawsuit in the U.S. District Court for the Middle District of Alabama, un
  >> new best val loss — saved stage3_best.pt
  >> BELOW Stage 2 val loss (4.3827)
  batch   100/24569 | ce 4.1613 | cov 0.5600 | λ_cov=0.5 | grad 3.265 | lr 4.38e-05
  batch   200/24569 | ce 3.9188 | cov 0.5526 | λ_cov=0.5 | grad 2.324 | lr 4.38e-05
